song_id,filename,valence_pred,arousal_pred,mood_basic_pred,mood_detailed_pred,actual_quadrant,actual_mood,pred_quadrant,correct
MT0001084055,MT0001084055.mp3,0.5576107953622016,0.3985648190482104,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0001094338,MT0001094338.mp3,0.6151355791059995,0.37133218810703184,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0001104727,MT0001104727.mp3,0.6232422172619049,0.45313094043109664,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0001106114,MT0001106114.mp3,0.6748145956555696,0.42032938559704164,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0001108070,MT0001108070.mp3,0.7296039880371744,0.4269782390873016,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0001109401,MT0001109401.mp3,0.6091146502976188,0.37734062736742435,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0001121577,MT0001121577.mp3,0.5755149105868466,0.35904677751935565,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0001144930,MT0001144930.mp3,0.6655958329433826,0.30441215673958966,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0001152165,MT0001152165.mp3,0.6602983004148629,0.29908599206349196,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0001168323,MT0001168323.mp3,0.6883161569832827,0.344229090007215,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0001183783,MT0001183783.mp3,0.6340367030603001,0.40159988365800847,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0001195535,MT0001195535.mp3,0.7472815889896178,0.3985685146103898,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0001227219,MT0001227219.mp3,0.6338596690288878,0.34656932201479085,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0001243097,MT0001243097.mp3,0.6326347170719037,0.333855775283744,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0001267997,MT0001267997.mp3,0.6249840848214282,0.3734029389880952,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0001301827,MT0001301827.mp3,0.6431469660894659,0.40377342945249195,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0001305231,MT0001305231.mp3,0.6333603918650795,0.34591213767135637,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0001308506,MT0001308506.mp3,0.7045201433786623,0.4554178911886722,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0001313815,MT0001313815.mp3,0.6939403710699027,0.34077717960858583,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0001323755,MT0001323755.mp3,0.47814939557072833,0.44071039379711074,Sad/Calm,Neutral/Balanced,Q4,Content/Relaxed,Q3,False
MT0001347462,MT0001347462.mp3,0.6336342587009116,0.35180791441197684,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0001368531,MT0001368531.mp3,0.6518636479872616,0.29617488305097683,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0001370627,MT0001370627.mp3,0.6295848548204921,0.37237377348856204,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0001377616,MT0001377616.mp3,0.6439095649723905,0.3292127545544735,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0001394087,MT0001394087.mp3,0.6328757534652847,0.3839206996302309,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0001417252,MT0001417252.mp3,0.7129731477913854,0.3553678611792413,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0001436086,MT0001436086.mp3,0.5295619782913163,0.30421625992063506,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0001438043,MT0001438043.mp3,0.6538218192571317,0.38701468749999995,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0001463745,MT0001463745.mp3,0.6644016600866023,0.3012872916666666,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0001477169,MT0001477169.mp3,0.5807089509622323,0.45093709505771995,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0001494812,MT0001494812.mp3,0.6832527977152842,0.3900407831578143,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0001511433,MT0001511433.mp3,0.5507488484768909,0.3198031174901487,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0001515028,MT0001515028.mp3,0.6098313070436506,0.35388870806277045,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0001520918,MT0001520918.mp3,0.5856285243055555,0.4146017361111112,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0001528638,MT0001528638.mp3,0.6954182194715007,0.4021956940628815,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0001531906,MT0001531906.mp3,0.5639086595196235,0.47749527033730166,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0001594582,MT0001594582.mp3,0.5790043233118105,0.3469794960935856,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0001609615,MT0001609615.mp3,0.6234047037021255,0.3511248595328281,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0001615082,MT0001615082.mp3,0.6685853694026025,0.4126881858546265,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0001624303,MT0001624303.mp3,0.6802591890739551,0.39427226629273493,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0001638394,MT0001638394.mp3,0.6087963988095236,0.42337051587301583,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0001641228,MT0001641228.mp3,0.6768703005501444,0.3203332469787156,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0001644811,MT0001644811.mp3,0.7173718222402594,0.3060376884920636,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0001653728,MT0001653728.mp3,0.5220654807192261,0.4432344285359451,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0001661022,MT0001661022.mp3,0.6681153384039861,0.32115472470238104,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0001667621,MT0001667621.mp3,0.6905462209145025,0.36597344471500715,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0001676671,MT0001676671.mp3,0.6966649431206937,0.3715523412698412,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0001699798,MT0001699798.mp3,0.6759419682921248,0.40408988375780636,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0001729778,MT0001729778.mp3,0.736356839896215,0.5207545585317458,Happy/Energetic,Content/Active,Q4,Content/Relaxed,Q1,False
MT0001732928,MT0001732928.mp3,0.555874954556339,0.3439692311507938,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0001736229,MT0001736229.mp3,0.6871792821867416,0.3930982093796099,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0001765726,MT0001765726.mp3,0.6417178768062629,0.4100804503829505,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0001768550,MT0001768550.mp3,0.5790099875992064,0.41056087137825636,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0001832838,MT0001832838.mp3,0.7228195069906608,0.46367566220238066,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0001870847,MT0001870847.mp3,0.5307774797077919,0.48986362190308375,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0001877603,MT0001877603.mp3,0.5812596687030075,0.5066087463924963,Happy/Energetic,Content/Active,Q4,Content/Relaxed,Q1,False
MT0001894368,MT0001894368.mp3,0.6236446684971804,0.3746590107084499,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0001927474,MT0001927474.mp3,0.7139129788961037,0.38326861020923514,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0001942272,MT0001942272.mp3,0.6490155487914864,0.41256033482142845,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0001943830,MT0001943830.mp3,0.6135475347222225,0.37812616548382166,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0001949173,MT0001949173.mp3,0.639115378336941,0.28874572758838396,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0001954919,MT0001954919.mp3,0.6257241716269842,0.29965375450937953,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0001967655,MT0001967655.mp3,0.6106131952685387,0.3939207314560441,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0001980613,MT0001980613.mp3,0.6580559206173828,0.41957405911796547,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0002014752,MT0002014752.mp3,0.6455834303617715,0.3315400736823431,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0002024741,MT0002024741.mp3,0.6685466750151292,0.34818430217352087,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0002054074,MT0002054074.mp3,0.5867516319444445,0.36572219494047614,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0002124238,MT0002124238.mp3,0.5201617559523811,0.4251110498702685,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0002132088,MT0002132088.mp3,0.6942695121718562,0.40009111359126975,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0002193996,MT0002193996.mp3,0.6562438302669555,0.3804490205627705,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0002210361,MT0002210361.mp3,0.6501053116726662,0.3463126118682121,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0002216668,MT0002216668.mp3,0.653679150015394,0.3528290600198412,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0002219036,MT0002219036.mp3,0.5344744822191696,0.37058300369769115,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0002238737,MT0002238737.mp3,0.674998712797619,0.38602046626984104,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0002249354,MT0002249354.mp3,0.5300194566544565,0.406949609375,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0002307493,MT0002307493.mp3,0.6314543948412699,0.41928569407739347,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0002308313,MT0002308313.mp3,0.739174414029074,0.43081132440476216,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0002327429,MT0002327429.mp3,0.6416696226100291,0.3726568809142244,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0002349114,MT0002349114.mp3,0.5720350189316347,0.45270064258658005,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0002355423,MT0002355423.mp3,0.5943310714603668,0.3656420182768621,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0002359628,MT0002359628.mp3,0.6699408119842858,0.3417695598646657,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0002371970,MT0002371970.mp3,0.5440150181911911,0.3380612500000001,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0002397625,MT0002397625.mp3,0.6345648321189106,0.40229642609126975,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0002408351,MT0002408351.mp3,0.7207656670075175,0.4346757605068541,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0002438908,MT0002438908.mp3,0.6345726010064393,0.3997756117901705,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0002448379,MT0002448379.mp3,0.5936269345238099,0.4185352581619768,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0002472801,MT0002472801.mp3,0.574819697337473,0.36379800347222224,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0002515172,MT0002515172.mp3,0.5880345900443511,0.388184890422078,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0002541988,MT0002541988.mp3,0.639042100358629,0.3856674226110898,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0002591418,MT0002591418.mp3,0.6313700989216604,0.40850400405081516,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0002619035,MT0002619035.mp3,0.585522686016504,0.31371194202498864,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0002638821,MT0002638821.mp3,0.7069853011669927,0.3411367134249534,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0002653551,MT0002653551.mp3,0.6348143328373016,0.4076348239087302,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0002659854,MT0002659854.mp3,0.6142468021735208,0.3909598341473455,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0002670113,MT0002670113.mp3,0.6409768650793651,0.37388741702741696,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0002674708,MT0002674708.mp3,0.6408473809867747,0.3902580927579365,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0002675791,MT0002675791.mp3,0.6737976025435104,0.31310706607628475,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0002679562,MT0002679562.mp3,0.6808263482541196,0.36574593750000006,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0002698827,MT0002698827.mp3,0.6158980808251306,0.36047788735569974,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0002714805,MT0002714805.mp3,0.637876960045443,0.3390465156024532,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0002716927,MT0002716927.mp3,0.6116348204746643,0.3998365327380953,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0002803746,MT0002803746.mp3,0.6675898289403165,0.3923792931547619,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0002811975,MT0002811975.mp3,0.6932864159798535,0.33414535376082244,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0002834532,MT0002834532.mp3,0.6347692522633248,0.38633609555375187,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0002846256,MT0002846256.mp3,0.6679818045259936,0.30257129178113545,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0002858390,MT0002858390.mp3,0.6646847315595603,0.3876566282242064,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0002859848,MT0002859848.mp3,0.691493229436365,0.3447269568452382,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0002903697,MT0002903697.mp3,0.6604496776340132,0.3019532076083638,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0002920876,MT0002920876.mp3,0.6415858893973602,0.3071259541316527,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0002960288,MT0002960288.mp3,0.6053964814439033,0.40936185515873014,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0002969144,MT0002969144.mp3,0.5847422641941392,0.3701695868577693,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0002973571,MT0002973571.mp3,0.702844849658192,0.46652567212301593,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0002980543,MT0002980543.mp3,0.6365514009081197,0.4030058060515872,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0003012633,MT0003012633.mp3,0.67772711370526,0.31061904017857145,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0003017303,MT0003017303.mp3,0.5734027232142858,0.46332935267857134,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0003022328,MT0003022328.mp3,0.6322570160703012,0.3031393291170635,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0003025046,MT0003025046.mp3,0.6764325930593489,0.3123451351847558,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0003025883,MT0003025883.mp3,0.6656449826785743,0.3894841864084649,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0003028265,MT0003028265.mp3,0.6297879345273466,0.38660290539321784,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0003081304,MT0003081304.mp3,0.5286751262626265,0.4647867888708513,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0003081888,MT0003081888.mp3,0.6635934056003656,0.3807687005626416,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0003102331,MT0003102331.mp3,0.6677789093371908,0.41895468749999987,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0003119681,MT0003119681.mp3,0.6626212713513088,0.39006910488816743,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0003146944,MT0003146944.mp3,0.6316988393213149,0.34933247023809516,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0003148189,MT0003148189.mp3,0.5963901413690474,0.4559512986246248,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0003163405,MT0003163405.mp3,0.6723674116161616,0.39309320684523813,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0003179818,MT0003179818.mp3,0.654465984387764,0.380931489222583,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0003187533,MT0003187533.mp3,0.6870106141774892,0.4014164215225563,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0003213617,MT0003213617.mp3,0.525368543481417,0.45912253269300124,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0003228768,MT0003228768.mp3,0.5754949481220789,0.4339377971681097,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0003238922,MT0003238922.mp3,0.6982499080780529,0.3669849826388887,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0003264792,MT0003264792.mp3,0.6537053186743812,0.410577727272727,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0003280103,MT0003280103.mp3,0.6493012418461669,0.4142050886093074,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0003287170,MT0003287170.mp3,0.6008629169030899,0.40927404017857133,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0003287931,MT0003287931.mp3,0.6518337223640629,0.32414510416666664,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0003304271,MT0003304271.mp3,0.6960302085588022,0.3089023611111111,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0003330378,MT0003330378.mp3,0.7061620104683903,0.4585559828192642,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0003330393,MT0003330393.mp3,0.6894672494238283,0.4122201605339104,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0003354468,MT0003354468.mp3,0.6308656572420636,0.40591902805527796,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0003366948,MT0003366948.mp3,0.650035868911494,0.31841265737734487,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0003382050,MT0003382050.mp3,0.6962556049265527,0.3045865228174602,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0003389088,MT0003389088.mp3,0.6067907527860281,0.390893406498016,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0003402178,MT0003402178.mp3,0.6044349570587954,0.384842862137862,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0003410384,MT0003410384.mp3,0.5155420610119046,0.3489510416666668,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0003421433,MT0003421433.mp3,0.7318923025336672,0.43557121527777753,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0003428477,MT0003428477.mp3,0.6396504712648463,0.4033904371843435,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0003454112,MT0003454112.mp3,0.5954926564815628,0.3059602728174604,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0003473344,MT0003473344.mp3,0.6555871000960845,0.40760886160714294,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0003475707,MT0003475707.mp3,0.5765343779873217,0.4442248189484129,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0003510796,MT0003510796.mp3,0.5748857465277778,0.4659332280923525,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0003517837,MT0003517837.mp3,0.6414976338591962,0.442372353670635,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0003585530,MT0003585530.mp3,0.7413381485528361,0.31742728907377343,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0003597979,MT0003597979.mp3,0.6315116345286657,0.420869007260101,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0003603497,MT0003603497.mp3,0.6903060416666665,0.3815622591991342,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0003629164,MT0003629164.mp3,0.7153055021726555,0.42315969897512284,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0003655884,MT0003655884.mp3,0.6445834735750361,0.3319648090277777,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0003688494,MT0003688494.mp3,0.6313492215995441,0.40790896024114764,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0003691487,MT0003691487.mp3,0.650066726888712,0.4314868461949635,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0003710207,MT0003710207.mp3,0.6713018820589132,0.39241658887987,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0003732702,MT0003732702.mp3,0.6998349809774443,0.37204185831529585,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0003740052,MT0003740052.mp3,0.7230273685862751,0.49546274075736435,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0003753139,MT0003753139.mp3,0.5459544933822106,0.4157687740384615,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0003759483,MT0003759483.mp3,0.6055654039237823,0.37062470486111104,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0003762220,MT0003762220.mp3,0.6716195396585205,0.3963939211309523,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0003770678,MT0003770678.mp3,0.5680377841771176,0.4064441976519003,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0003778826,MT0003778826.mp3,0.7242714826294384,0.4250098163100337,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0003853483,MT0003853483.mp3,0.6929018426431572,0.45446203149281267,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0003861331,MT0003861331.mp3,0.7175865253599331,0.39429554468101335,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0003868349,MT0003868349.mp3,0.5384196112677524,0.31321576350732605,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0003868390,MT0003868390.mp3,0.5940895610119046,0.4795669469146274,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0003898980,MT0003898980.mp3,0.6203385356114611,0.3793947628588517,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0003909575,MT0003909575.mp3,0.6524813750559662,0.3882389647127791,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0003922883,MT0003922883.mp3,0.7227305981301508,0.4384597560425686,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0003935299,MT0003935299.mp3,0.5900940148196399,0.3001832497710622,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0003956612,MT0003956612.mp3,0.592060945616883,0.3273995603354977,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0004036096,MT0004036096.mp3,0.6241723214285716,0.41563658258424213,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0004072837,MT0004072837.mp3,0.6600041269841267,0.45927121279436783,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0004089549,MT0004089549.mp3,0.563857433478725,0.40675481139552827,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0004093767,MT0004093767.mp3,0.7131715546781223,0.43455201388888903,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0004098601,MT0004098601.mp3,0.6697410918113569,0.48980116109584865,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0004156130,MT0004156130.mp3,0.5773769196428574,0.43656472718253964,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0004180568,MT0004180568.mp3,0.6986881021567064,0.317568262869571,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0004187531,MT0004187531.mp3,0.6616524913026111,0.38865948825480073,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0004219321,MT0004219321.mp3,0.7201453647543787,0.41824519813382893,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0004256890,MT0004256890.mp3,0.7277176935564437,0.3197002457611833,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0004262978,MT0004262978.mp3,0.6616206308703554,0.3669214711156899,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0004274911,MT0004274911.mp3,0.6665535403629935,0.34931069310897445,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0004306521,MT0004306521.mp3,0.6722448247124391,0.3701933192576275,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0004331116,MT0004331116.mp3,0.6712340922708758,0.38586859367647747,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
MT0004352726,MT0004352726.mp3,0.5716653314659195,0.366814251320997,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0004362501,MT0004362501.mp3,0.6435484819841705,0.4319347737332112,Content/Relaxed,Neutral/Balanced,Q4,Content/Relaxed,Q4,True
MT0004383185,MT0004383185.mp3,0.6355553345722262,0.331148566468254,Content/Relaxed,Content/Serene,Q4,Content/Relaxed,Q4,True
